#timestamp,left_gaze_x,left_gaze_y,left_position_x,left_position_y,left_position_z,left_pupil,right_gaze_x,right_gaze_y,right_position_x,right_position_y,right_position_z,right_pupil,click_count
1467879537.843185,874.571201,648.753548,-55.074976,-25.802606,481.937200,2.716321,918.062495,637.113007,0.945897,-25.928787,489.119187,2.841704,2
1467879537.859816,878.523965,650.336154,-54.841368,-25.534788,479.552366,2.697231,924.716928,653.682602,0.870908,-25.626928,486.981575,2.845648,2
1467879537.876517,877.830016,656.724062,-54.639169,-25.297986,477.587740,2.674283,928.045119,653.117675,0.790014,-25.650551,490.239193,2.843792,2
1467879537.893068,876.215276,657.761618,-54.670630,-25.176793,477.436881,2.664897,928.024253,643.186460,0.758150,-25.540296,490.850560,2.833142,2
1467879537.909750,878.886977,659.416383,-54.510230,-25.027535,475.366017,2.656728,925.106845,646.486150,0.666592,-25.619877,494.477745,2.844197,2
1467879537.926435,891.967782,652.425603,-56.094305,-25.628695,487.428928,2.668966,926.781469,639.249739,0.549280,-25.472610,494.925093,2.846262,2
1467879537.943081,908.934848,650.928094,-56.548490,-25.628439,490.045996,2.692238,901.468183,663.822695,0.392857,-25.247261,495.018039,2.870137,2
1467879537.959710,908.150623,641.279500,-56.791751,-25.400835,490.998770,2.711762,929.026977,657.546623,0.057794,-24.404454,485.810301,2.878328,2
1467879537.976373,947.928893,693.541832,-55.142356,-24.545442,478.672756,2.710385,1017.833253,692.767188,0.112845,-24.540019,495.793155,2.892307,2
1467879537.993088,1212.900447,938.331984,-54.388144,-24.616716,478.868246,2.732452,1265.579038,847.768010,0.521946,-24.536748,496.822805,2.914746,2
1467879538.009750,1440.366458,1027.014891,-54.737815,-25.058750,487.649745,2.751697,1499.831156,1001.317711,1.005447,-24.481188,499.231076,2.942750,2
1467879538.026406,1629.499056,1104.944881,-54.145125,-25.110586,487.564447,2.772017,1880.320502,1022.572752,1.867294,-27.897633,566.935026,3.022829,2
1467879538.043073,1737.051636,1109.087643,-54.496946,-25.455097,493.117835,2.784372,1878.008055,1049.119101,2.132351,-27.086073,551.142265,3.052757,2
