participant,answer,confidence,std_temp,slope_temp,std_pupil,slope_pupil
P13,0,80,0.0191132009959,0.000639602499236,0.116256909394,-0.00333560698383
P13,1,80,0.0312058399093,-0.00160175850589,0.101205875921,0.00508008532837
P13,0,60,nan,nan,0.147572861804,0.0083061966457
P14,0,40,0.0378414903917,0.00230298582838,0.121146367759,-0.013278907484
P14,0,40,0.0198251603335,0.00254938553108,0.0807159201232,-0.00391278191672
P14,0,20,0.0786962934328,0.00209638195578,0.139243151468,0.00131108128736
P14,0,20,0.0380695846814,0.00121595297278,0.123985734069,0.00416658207231
P14,0,20,0.0118032940395,0.000233249153212,0.113974117436,0.00129981978113
P14,0,40,0.0323229536604,0.00177877256759,0.141538709727,-0.00127318900378
P14,1,40,nan,nan,0.0983154215492,-0.00428343820923
P14,0,60,nan,nan,0.0804997612075,0.0160874630581
